agrarisch	agrarian	
agrariër	agrarian	
agressie	aggression	
agressief	aggressive	
agressor	aggressor	
agricultuur	agriculture	
agrimonie	agrimony	
agronomie	agriculture	
agronoom	agriculturist	
ahorn	maple	
ainoe	ainu	
air	appearance	A
airco	airconditioning	
ajuin	onion	
akefietje	badjob	
akelei	columbine	
akelig	bleak	
akkefietje	trifle	
akker	field	
akkerbouw	agriculture	
akkerkool	nipplewort	
akkerwinde	lesserbindweed	
akkevietje	trifle	
akkoord	accord	
akoestiek	acoustics	
akoestisch	acoustic	
akoniet	aconite	
akte	act	
aktentas	briefcase	
al	evenif	A
alarmeren	alarm	
alarmerend	alarming	
alarmklok	alarmbell	
alarmsein	alarm	
albaans	albanian	
albanees	albanian	
albanese	albanian	
albanië	albania	
albaniër	albanian	
albast	alabaster	
albasten	alabaster	
albatros	albatross	A
albe	alb	
albertmeer	lakealbert	
albertus	albert	
albrecht	albert	
alchemie	alchemy	
alchimie	alchemy	
alchimist	alchemist	
alcoholgehalte	alcoholiccontent	
alcoholhoudend	alcoholic	
alcoholica	alcoholicdrinks	
alcoholicus	alcoholic	
alcoholisch	alcoholic	
alcoholisme	alcoholism	
alcoholist	alcoholic	
aldaar	atthatplace	
aldoor	constantly	
aldus	inthatway	
aleer	before	
alexandrië	alexandria	
alexandrĳn	alexandrine	
alfa	alpha	
alfabet	abc	
alfabetisch	alphabetical	
alge	alga	
algebraïsch	algebraic	
algeheel	overall	
algemeen	common	
algemeenheid	generality	
algerië	algeria	
algerĳe	algeria	
algerĳn	algerian	
algerĳns	algerian	
algoritme	algorithm	
alhoewel	though	
alikruik	winkle	
alimentatie	alimony	
alinea	paragraph	A
alkalisch	alkaline	
alkoof	alcove	
allang	foralongtime	
alle	all	
allebei	both	
alledaags	commonplace	
alledaagsheid	banality	
alleen	exclusively	
alleenhandel	monopoly	
alleenheerschappĳ	absolutepower	
alleenheerser	absoluteruler	
alleenspraak	monologue	
alleenstaand	isolated	
alleenstaande	single	
alleenverkoop	soleagency	
alleenvertegenwoordiger	soleagent	
allegaartje	hotchpotch	
allegorie	allegory	
allegorisch	allegoric	
allemaal	all	
allemachtig	extremely	
alleman	everybody	
allen	all	A
alleraardigst	mostcharming	
allerbest	bestofall	
allereerst	first	
allergie	allergy	
allergisch	allergic	
allerhande	all	
allerlei	all	
allerliefst	lovely	
allerwegen	allabout	
alles	all	
allesbehalve	notatall	
allesbeheersend	ofparamountimportance	
alleszins	ineveryway	
alliage	alloy	
alliantie	alliance	
allicht	easily	
alliteratie	alliteration	
allooi	property	
allure	airs	A
alluviaal	alluvial	
alluvium	alluvion	A
almacht	omnipotence	
almachtig	almighty	
almanak	almanac	
alom	allabout	
alomtegenwoordig	omnipresent	
aloud	ancient	A
aloë	aloe	
aloëachtig	aloetic	
aloësap	aloejuice	
aloësaptapper	aloejuicecollector	
aloïne	aloin	
alpen	alps	
alpensport	mountaineering	
alpenweide	alp	
alpinisch	alpine	
alpinisme	mountaineering	
alpino	beret	
alpinomuts	beret	
alpĳns	alpine	
alras	soon	
alreeds	already	
als	when	A
alsem	absinth	
alsjeblieft	please	
alsmaar	continuously	
alsmede	andalso	
alsnog	still	
