tören	ceremony	
tüfek	gun	
türkiye	turkey	
tütün	tobacco	
tırmanmak	climb	
tırtıl	caterpillar	
ufuk	horizon	
ulus	nation	
ulusal	national	
ummak	hope	
umut	hope	
unutmak	forget	
uygun	agreeable	
uyumak	beasleep	
uzak	distant	
uçak	aeroplane	
uçaklar	aircraft	
uçmak	fly	
vapur	steamship	
varil	barrel	
varış	arrival	
ve	and	A
vermek	give	
vestiyer	cloakroom	
virgül	apostrophe	
viski	whisky	
volkan	volcano	
vücut	body	
yahudi	jew	
yakında	soon	
yalan	lie	
yalnız	alone	
yamyam	cannibal	
yapmak	achieve	
yarar	advantage	
yararlı	advantageous	
yat	yacht	
yatak	bed	
yazar	author	
yazmak	write	
yağ	oil	
yaş	age	
yaşamak	bealive	
yedi	seven	
yemin	oath	
yeni	new	
yeryüzü	earth	
yetişkin	accrue	
yeğen	niece	
yeşil	green	
yine	afresh	
yok	absent	
yokluk	absence	
yollamak	send	
yonca	clover	
yugoslavya	yugoslavia	
yulaf	oats	
yumurta	egg	
yunanistan	greece	
yunanlı	greek	
yün	wool	
yürümek	march	
yüz	hundred	
yüzmek	float	
yüzyıl	centennial	
yüzünden	as	
yıldız	horoscope	
yıllık	almanac	
zabıta	police	
zambak	lily	
zarf	adverb	
zarif	elegant	
zehir	poison	
zeki	clever	
zeytin	olive	
zincir	chain	
zooloji	zoology	
zürafa	giraffe	
çakı	knife	
çalişmak	work	
çalışkan	diligent	
çaprazvari	across	
çarşamba	wednesday	
çarşı	bazaar	
çay	tea	
çek	czech	
çekmek	drag	
çekoslovakya	czechoslovakia	
çene	jaw	
çeşme	fountain	
çikolata	chocolate	
çilek	strawberry	
çimento	cement	
çin	china	
çingene	gypsy	
çinko	zinc	
çiplak	bare	
çiğnemek	chew	
çorba	soup	
çoçuk	boy	
çoğulu	life	
çünkü	as	
çıkmak	exit	
öfkeli	angry	
öldürmek	kill	
ölmek	die	
ölmüş	dead	
ölü	dead	
önlük	apron	
ördek	duck	
özel	particular	
özerklik	autonomy	
öğrenmek	learn	
öğüt	advice	
ülkücü	idealist	
üniversite	university	
ürdün	jordan	
üç	three	
ılık	warm	
ırmak	river	
şapka	hat	
şarap	wine	
şarkı	song	
şehir	city	
şeref	honor	
şey	thing	
şeytan	lucifer	
şiddetli	acerbic	
şikâyet	complaint	
şimdi	atpresent	
şişe	bottle	
şoför	chauffeur	
şubat	february	
